Logistics ID,Order ID,Carrier,Tracking Number,Status,Shipping Cost,Estimated Delivery,Cost_Category,Distance_Miles
LOG74425,SO200496617,DHL,TRACK713930,Delivered,876.04,2023-01-18,Low Cost (<$1K),152
LOG62120,SO201425870,UPS,TRACK240248,Delayed,2603.44,2021-03-01,Medium Cost ($1K-$3K),735
LOG12567,SO200166675,USPS,TRACK756494,Delivered,1687.51,2024-12-09,Medium Cost ($1K-$3K),735
LOG28318,SO202177406,UPS,TRACK550128,Delayed,2184.28,2024-04-25,Medium Cost ($1K-$3K),735
LOG79832,SO201453208,UPS,TRACK491779,In Transit,3346.98,2020-07-01,High Cost ($3K-$6K),1070
LOG41790,SO202116502,FedEx,TRACK100339,In Transit,2335.56,2021-05-21,Medium Cost ($1K-$3K),735
LOG88037,SO200830326,TNT,TRACK307626,Delayed,3479.8,2020-05-01,High Cost ($3K-$6K),1070
LOG47712,SO201541080,DHL,TRACK780886,In Transit,4401.4,2023-12-24,High Cost ($3K-$6K),1070
LOG96698,SO200714898,DHL,TRACK590646,Delayed,1319.84,2021-08-19,Medium Cost ($1K-$3K),735
LOG89136,SO201310289,SF Express,TRACK326607,Delayed,4504.11,2021-02-14,High Cost ($3K-$6K),1070
LOG45673,SO201566745,USPS,TRACK235294,Delayed,3757.42,2023-08-05,High Cost ($3K-$6K),1070
LOG23742,SO201070782,UPS,TRACK783339,Delivered,2447.16,2020-03-03,Medium Cost ($1K-$3K),735
LOG62010,SO201831531,USPS,TRACK210834,Delivered,1533.97,2020-07-12,Medium Cost ($1K-$3K),735
LOG75269,SO200662326,SF Express,TRACK555479,Delivered,1587.92,2023-01-23,Medium Cost ($1K-$3K),735
LOG35852,SO201212771,FedEx,TRACK185291,Delayed,4234.71,2024-10-16,High Cost ($3K-$6K),1070
LOG35484,SO201955855,FedEx,TRACK458320,Delivered,3192.11,2024-11-22,High Cost ($3K-$6K),1070
LOG75117,SO202169550,DHL,TRACK105034,In Transit,2277.57,2025-06-06,Medium Cost ($1K-$3K),735
LOG43161,SO200569167,DHL,TRACK227204,Delivered,2475.8,2022-07-03,Medium Cost ($1K-$3K),735
LOG12936,SO200752571,USPS,TRACK506914,Delivered,2808.49,2025-04-13,Medium Cost ($1K-$3K),735
LOG54722,SO201380883,DHL,TRACK433843,Delayed,1329.42,2020-06-01,Medium Cost ($1K-$3K),735
LOG28040,SO201147465,UPS,TRACK438642,Delayed,713.85,2022-05-27,Low Cost (<$1K),152
LOG32958,SO201925199,DHL,TRACK612169,Delivered,1327.79,2020-07-12,Medium Cost ($1K-$3K),735
LOG70333,SO201397621,TNT,TRACK331523,Delivered,467.09,2023-06-25,Low Cost (<$1K),152
LOG59589,SO201741421,FedEx,TRACK492948,In Transit,4529.22,2024-05-04,High Cost ($3K-$6K),1070
LOG52546,SO201119877,DHL,TRACK260230,Delayed,4344.56,2024-08-23,High Cost ($3K-$6K),1070
LOG78688,SO200156265,SF Express,TRACK717196,Delivered,96.1,2025-05-27,Low Cost (<$1K),152
LOG89247,SO200737301,USPS,TRACK756381,Delayed,1404.43,2023-04-13,Medium Cost ($1K-$3K),735
LOG36579,SO200555166,UPS,TRACK222694,Delivered,4827.74,2025-09-22,High Cost ($3K-$6K),1070
LOG89910,SO200760851,USPS,TRACK770785,Delayed,4757.55,2025-10-23,High Cost ($3K-$6K),1070
LOG90178,SO200223403,FedEx,TRACK240576,In Transit,137.09,2024-12-17,Low Cost (<$1K),152
LOG88629,SO201613577,TNT,TRACK196732,Delivered,244.92,2022-07-20,Low Cost (<$1K),152
LOG46334,SO202194124,UPS,TRACK662471,In Transit,2783.25,2025-08-23,Medium Cost ($1K-$3K),735
LOG82130,SO201584761,FedEx,TRACK916086,Delivered,153.53,2022-08-15,Low Cost (<$1K),152
LOG41568,SO202396517,USPS,TRACK969478,In Transit,4537.91,2025-03-22,High Cost ($3K-$6K),1070
LOG19575,SO201092725,DHL,TRACK365652,In Transit,1950.41,2025-11-05,Medium Cost ($1K-$3K),735
LOG86926,SO200528730,FedEx,TRACK130130,In Transit,1242.71,2021-03-08,Medium Cost ($1K-$3K),735
LOG17869,SO201923681,USPS,TRACK869215,Delivered,3499.9,2024-03-26,High Cost ($3K-$6K),1070
LOG90138,SO201061294,DHL,TRACK319089,Delivered,438.87,2022-05-20,Low Cost (<$1K),152
LOG18413,SO201859000,DHL,TRACK233327,Delivered,162.69,2021-02-24,Low Cost (<$1K),152
LOG52383,SO202039181,FedEx,TRACK857732,In Transit,548.29,2024-12-05,Low Cost (<$1K),152
LOG68243,SO200678537,USPS,TRACK521839,Delivered,653.96,2022-07-03,Low Cost (<$1K),152
LOG99139,SO200495255,FedEx,TRACK613849,Delayed,1819.07,2023-04-15,Medium Cost ($1K-$3K),735
LOG56757,SO201064585,SF Express,TRACK124391,Delivered,647.84,2024-01-08,Low Cost (<$1K),152
LOG55834,SO200468402,UPS,TRACK489085,Delivered,3527.6,2023-05-18,High Cost ($3K-$6K),1070
LOG28773,SO200211178,DHL,TRACK128588,In Transit,4203.95,2024-06-07,High Cost ($3K-$6K),1070
LOG12064,SO201096247,UPS,TRACK865245,Delivered,3673.22,2021-11-18,High Cost ($3K-$6K),1070
LOG43109,SO201935925,USPS,TRACK352681,Delivered,4207.32,2023-06-26,High Cost ($3K-$6K),1070
LOG57425,SO200612803,FedEx,TRACK937098,Delayed,4986.29,2022-10-25,High Cost ($3K-$6K),1070
LOG43336,SO200786202,TNT,TRACK162938,Delivered,3676.34,2024-04-22,High Cost ($3K-$6K),1070
LOG89751,SO202368909,FedEx,TRACK235163,Delivered,2519.48,2021-09-22,Medium Cost ($1K-$3K),735
LOG45978,SO202282608,USPS,TRACK632305,Delayed,1630.96,2021-06-15,Medium Cost ($1K-$3K),735
LOG39379,SO200625997,FedEx,TRACK991420,Delivered,3403.93,2025-05-20,High Cost ($3K-$6K),1070
LOG62216,SO201619233,TNT,TRACK664278,Delayed,506.47,2024-02-23,Low Cost (<$1K),152
LOG83911,SO202394419,USPS,TRACK792834,In Transit,1328.87,2025-05-13,Medium Cost ($1K-$3K),735
LOG54189,SO200860597,FedEx,TRACK980548,In Transit,2328.42,2025-01-17,Medium Cost ($1K-$3K),735
LOG84565,SO200240203,SF Express,TRACK640199,Delivered,2196.34,2023-03-21,Medium Cost ($1K-$3K),735
LOG63338,SO200358672,SF Express,TRACK102487,Delayed,3482.59,2025-11-27,High Cost ($3K-$6K),1070
LOG87855,SO200180462,USPS,TRACK642268,In Transit,4194.63,2024-04-03,High Cost ($3K-$6K),1070
LOG54848,SO202118688,USPS,TRACK995344,Delayed,3706.68,2025-11-19,High Cost ($3K-$6K),1070
LOG97918,SO200075491,USPS,TRACK113608,Delayed,4180.81,2025-05-13,High Cost ($3K-$6K),1070
LOG74012,SO200145392,TNT,TRACK980890,In Transit,3015.05,2020-09-26,High Cost ($3K-$6K),1070
LOG53414,SO200819562,UPS,TRACK745530,Delivered,1519.4,2022-10-01,Medium Cost ($1K-$3K),735
LOG60467,SO201288904,UPS,TRACK315440,Delivered,1235.83,2023-10-24,Medium Cost ($1K-$3K),735
LOG57811,SO200128404,FedEx,TRACK527977,Delivered,3325.78,2025-09-17,High Cost ($3K-$6K),1070
LOG60819,SO200195534,UPS,TRACK219478,In Transit,3583.34,2025-11-21,High Cost ($3K-$6K),1070
LOG37657,SO202574864,UPS,TRACK553628,In Transit,4329.25,2024-01-03,High Cost ($3K-$6K),1070
LOG83743,SO200922372,DHL,TRACK670962,Delivered,2029.79,2020-11-06,Medium Cost ($1K-$3K),735
LOG45169,SO201798642,TNT,TRACK997001,Delivered,4334.05,2020-10-02,High Cost ($3K-$6K),1070
LOG61250,SO200893132,DHL,TRACK210244,Delayed,1557.45,2024-12-08,Medium Cost ($1K-$3K),735
LOG31135,SO201090615,TNT,TRACK856729,Delayed,1390.94,2021-08-15,Medium Cost ($1K-$3K),735
LOG78367,SO202166753,DHL,TRACK744254,Delivered,1306.08,2025-02-23,Medium Cost ($1K-$3K),735
LOG59573,SO200828402,TNT,TRACK863831,Delayed,3938.09,2024-06-25,High Cost ($3K-$6K),1070
LOG96899,SO201252949,USPS,TRACK381927,In Transit,510.59,2020-03-13,Low Cost (<$1K),152
LOG78317,SO201888397,USPS,TRACK604646,Delayed,1279.57,2024-06-04,Medium Cost ($1K-$3K),735
LOG34876,SO200723408,USPS,TRACK336359,Delivered,514.93,2023-12-04,Low Cost (<$1K),152
LOG34778,SO201136325,TNT,TRACK649485,Delivered,141.58,2020-09-01,Low Cost (<$1K),152
LOG32345,SO201156145,UPS,TRACK162020,In Transit,3626.43,2022-04-18,High Cost ($3K-$6K),1070
LOG73569,SO202342319,SF Express,TRACK246494,In Transit,164.44,2025-08-24,Low Cost (<$1K),152
LOG59917,SO202358477,UPS,TRACK868989,Delivered,483.76,2021-10-03,Low Cost (<$1K),152
LOG64960,SO200645405,DHL,TRACK845227,Delivered,3324.97,2022-01-20,High Cost ($3K-$6K),1070
LOG83304,SO200910108,FedEx,TRACK611766,In Transit,998.54,2020-12-05,Low Cost (<$1K),152
LOG56950,SO202572233,FedEx,TRACK594596,In Transit,3717.71,2021-04-16,High Cost ($3K-$6K),1070
LOG88009,SO201014709,TNT,TRACK766050,Delayed,316.41,2022-11-13,Low Cost (<$1K),152
LOG43863,SO202561597,UPS,TRACK210127,Delivered,2544.29,2025-02-28,Medium Cost ($1K-$3K),735
LOG54237,SO202180792,SF Express,TRACK447331,Delayed,3444.28,2022-05-24,High Cost ($3K-$6K),1070
LOG44072,SO201021365,FedEx,TRACK626614,In Transit,3756.82,2021-08-18,High Cost ($3K-$6K),1070
LOG67970,SO202159664,USPS,TRACK107648,Delivered,2952.33,2020-04-06,Medium Cost ($1K-$3K),735
LOG12242,SO201954705,SF Express,TRACK986220,Delivered,1462.46,2020-08-04,Medium Cost ($1K-$3K),735
LOG62298,SO201013040,FedEx,TRACK753124,In Transit,210.94,2021-05-20,Low Cost (<$1K),152
LOG73671,SO202051434,USPS,TRACK807096,Delivered,4180.9,2020-08-16,High Cost ($3K-$6K),1070
LOG97735,SO202140717,USPS,TRACK273384,Delivered,1495.7,2024-07-05,Medium Cost ($1K-$3K),735
LOG55636,SO202341076,DHL,TRACK128232,In Transit,3719.64,2021-12-21,High Cost ($3K-$6K),1070
LOG78561,SO200135608,TNT,TRACK182072,Delayed,878.26,2024-02-09,Low Cost (<$1K),152
LOG44229,SO202114961,SF Express,TRACK529482,Delivered,1142.77,2020-06-26,Medium Cost ($1K-$3K),735
LOG98799,SO201198953,SF Express,TRACK912022,Delivered,866.22,2021-08-09,Low Cost (<$1K),152
LOG94816,SO200174279,FedEx,TRACK788074,Delayed,4224.38,2024-02-03,High Cost ($3K-$6K),1070
LOG57441,SO200833725,FedEx,TRACK786118,Delivered,1490.39,2025-08-03,Medium Cost ($1K-$3K),735
LOG75913,SO200389951,UPS,TRACK362195,Delayed,3362.3,2020-07-14,High Cost ($3K-$6K),1070
LOG56123,SO201539322,USPS,TRACK704675,Delayed,3914.14,2024-05-18,High Cost ($3K-$6K),1070
LOG71836,SO202295075,DHL,TRACK464552,In Transit,208.35,2025-09-22,Low Cost (<$1K),152
LOG65860,SO201033476,USPS,TRACK126412,Delivered,2188.58,2022-12-14,Medium Cost ($1K-$3K),735
LOG13406,SO201492767,DHL,TRACK685671,Delivered,3319.11,2022-08-15,High Cost ($3K-$6K),1070
LOG53697,SO201186565,USPS,TRACK792427,Delivered,2199.39,2021-02-10,Medium Cost ($1K-$3K),735
LOG83466,SO202012348,SF Express,TRACK294460,Delivered,3364.03,2024-07-03,High Cost ($3K-$6K),1070
LOG50929,SO200155888,UPS,TRACK558173,Delayed,3800.64,2024-08-20,High Cost ($3K-$6K),1070
LOG55649,SO202381056,TNT,TRACK450930,Delayed,2959.69,2021-04-22,Medium Cost ($1K-$3K),735
LOG31349,SO201214544,TNT,TRACK264748,Delayed,3506.88,2020-11-16,High Cost ($3K-$6K),1070
LOG45620,SO201788346,FedEx,TRACK486880,Delayed,1762.49,2024-05-10,Medium Cost ($1K-$3K),735
LOG93612,SO201980105,SF Express,TRACK692000,Delayed,439.41,2021-06-13,Low Cost (<$1K),152
LOG23038,SO202199438,TNT,TRACK315153,In Transit,3436.82,2023-05-08,High Cost ($3K-$6K),1070
LOG43233,SO201228220,DHL,TRACK826313,Delivered,3475.55,2022-12-24,High Cost ($3K-$6K),1070
LOG77993,SO201997445,FedEx,TRACK576903,Delayed,828.33,2024-03-07,Low Cost (<$1K),152
LOG88384,SO201660551,UPS,TRACK839792,In Transit,4758.12,2022-06-07,High Cost ($3K-$6K),1070
LOG81494,SO202320517,FedEx,TRACK835409,Delivered,1818.31,2023-01-14,Medium Cost ($1K-$3K),735
LOG77153,SO200136764,FedEx,TRACK444165,Delayed,4901.13,2020-05-11,High Cost ($3K-$6K),1070
LOG11008,SO201889685,USPS,TRACK681354,Delayed,3294.62,2021-11-08,High Cost ($3K-$6K),1070
LOG96507,SO202068906,SF Express,TRACK192197,Delayed,3777.8,2023-11-22,High Cost ($3K-$6K),1070
LOG12723,SO201346318,SF Express,TRACK448231,In Transit,2359.2,2024-08-20,Medium Cost ($1K-$3K),735
LOG36604,SO202152665,DHL,TRACK156749,Delayed,1783.8,2021-10-07,Medium Cost ($1K-$3K),735
LOG56160,SO202111168,SF Express,TRACK661422,Delivered,1353.67,2024-08-18,Medium Cost ($1K-$3K),735
LOG60073,SO201292758,USPS,TRACK102440,Delayed,2412.41,2021-08-03,Medium Cost ($1K-$3K),735
LOG52212,SO202543393,UPS,TRACK238489,Delivered,1684.06,2020-02-26,Medium Cost ($1K-$3K),735
LOG48468,SO201559447,USPS,TRACK938468,Delayed,3850.78,2022-12-08,High Cost ($3K-$6K),1070
LOG99843,SO200378043,UPS,TRACK516592,Delayed,1030.57,2023-11-10,Medium Cost ($1K-$3K),735
LOG26711,SO201187093,FedEx,TRACK165869,Delayed,4921.45,2025-10-13,High Cost ($3K-$6K),1070
LOG99887,SO201959224,FedEx,TRACK504043,Delivered,4357.02,2025-09-01,High Cost ($3K-$6K),1070
LOG34373,SO201513712,FedEx,TRACK279530,Delivered,3249.38,2020-04-01,High Cost ($3K-$6K),1070
LOG47696,SO202332177,TNT,TRACK834633,Delayed,2888.32,2021-03-24,Medium Cost ($1K-$3K),735
LOG96085,SO200478260,USPS,TRACK512649,Delivered,1709.73,2020-04-19,Medium Cost ($1K-$3K),735
LOG39367,SO201037520,USPS,TRACK746767,Delayed,935.68,2022-03-22,Low Cost (<$1K),152
LOG36403,SO200735810,USPS,TRACK889437,Delayed,1016.07,2020-07-21,Medium Cost ($1K-$3K),735
LOG80434,SO200255080,FedEx,TRACK635650,Delayed,302.63,2022-02-11,Low Cost (<$1K),152
LOG19496,SO202210455,FedEx,TRACK766533,Delayed,4673.97,2021-10-28,High Cost ($3K-$6K),1070
LOG28748,SO201261325,DHL,TRACK755951,Delivered,798.53,2022-11-06,Low Cost (<$1K),152
LOG86162,SO202245131,SF Express,TRACK973868,In Transit,571.32,2025-05-05,Low Cost (<$1K),152
LOG96724,SO201199901,UPS,TRACK324933,In Transit,3142.93,2024-07-26,High Cost ($3K-$6K),1070
LOG48667,SO202171487,UPS,TRACK134632,In Transit,3099.04,2022-10-07,High Cost ($3K-$6K),1070
LOG10715,SO201924051,USPS,TRACK974013,Delayed,4990.61,2020-04-09,High Cost ($3K-$6K),1070
LOG98969,SO201254975,DHL,TRACK900459,Delayed,3662.72,2021-05-15,High Cost ($3K-$6K),1070
LOG86824,SO202186353,TNT,TRACK949352,Delayed,2175.41,2022-06-26,Medium Cost ($1K-$3K),735
LOG64399,SO200538395,DHL,TRACK246168,In Transit,1679.27,2025-05-12,Medium Cost ($1K-$3K),735
LOG69185,SO200414853,UPS,TRACK439153,Delayed,1779.67,2024-07-16,Medium Cost ($1K-$3K),735
LOG49473,SO200819424,TNT,TRACK388912,In Transit,3776.58,2021-12-08,High Cost ($3K-$6K),1070
LOG39710,SO202037368,FedEx,TRACK935354,Delayed,2606.46,2022-09-06,Medium Cost ($1K-$3K),735
LOG72625,SO201633321,TNT,TRACK390614,Delivered,936.62,2022-12-10,Low Cost (<$1K),152
LOG19935,SO201528674,FedEx,TRACK238299,Delivered,1359.96,2025-07-26,Medium Cost ($1K-$3K),735
LOG21057,SO200934003,DHL,TRACK735888,Delivered,3687.32,2023-01-02,High Cost ($3K-$6K),1070
LOG20566,SO201661836,USPS,TRACK274316,Delivered,3171.02,2020-12-06,High Cost ($3K-$6K),1070
LOG46942,SO200699063,UPS,TRACK769177,Delivered,3782.06,2025-02-22,High Cost ($3K-$6K),1070
LOG86882,SO201493696,DHL,TRACK153708,Delayed,2071.94,2022-07-12,Medium Cost ($1K-$3K),735
LOG66889,SO200160876,USPS,TRACK898965,Delivered,4361.87,2024-07-12,High Cost ($3K-$6K),1070
LOG45892,SO200578624,USPS,TRACK699232,In Transit,4246.73,2021-05-23,High Cost ($3K-$6K),1070
LOG99700,SO201616260,FedEx,TRACK429998,Delivered,4159.91,2022-05-16,High Cost ($3K-$6K),1070
LOG14102,SO201518565,TNT,TRACK478333,In Transit,1726.64,2020-09-11,Medium Cost ($1K-$3K),735
LOG26833,SO201210434,SF Express,TRACK363754,In Transit,4690.62,2024-07-16,High Cost ($3K-$6K),1070
LOG48334,SO201914123,SF Express,TRACK172254,Delayed,3178.85,2023-06-01,High Cost ($3K-$6K),1070
LOG64332,SO201953734,USPS,TRACK298058,Delivered,2519.14,2024-05-06,Medium Cost ($1K-$3K),735
LOG34344,SO200962002,SF Express,TRACK921018,Delayed,417.29,2023-10-22,Low Cost (<$1K),152
LOG26467,SO202236425,SF Express,TRACK478552,Delayed,4376.48,2022-02-14,High Cost ($3K-$6K),1070
LOG23094,SO201724106,FedEx,TRACK456509,Delivered,1876.7,2023-02-23,Medium Cost ($1K-$3K),735
LOG70096,SO202358207,TNT,TRACK150574,Delayed,2185.45,2023-12-06,Medium Cost ($1K-$3K),735
LOG84857,SO200216740,USPS,TRACK256275,Delivered,505.0,2025-11-10,Low Cost (<$1K),152
LOG94625,SO200743149,TNT,TRACK102845,Delivered,641.71,2023-05-21,Low Cost (<$1K),152
LOG61171,SO201772339,UPS,TRACK104048,Delivered,150.22,2024-06-04,Low Cost (<$1K),152
LOG72796,SO201262153,SF Express,TRACK894328,In Transit,2358.38,2024-11-08,Medium Cost ($1K-$3K),735
LOG23412,SO201158080,UPS,TRACK336384,Delayed,3609.98,2023-11-16,High Cost ($3K-$6K),1070
LOG29468,SO202316040,DHL,TRACK568965,Delayed,3144.36,2020-01-19,High Cost ($3K-$6K),1070
LOG78022,SO202382168,DHL,TRACK984768,Delivered,1609.28,2020-11-14,Medium Cost ($1K-$3K),735
LOG69066,SO200086528,FedEx,TRACK195864,In Transit,327.81,2022-04-21,Low Cost (<$1K),152
LOG63268,SO201554072,DHL,TRACK368779,Delivered,2933.41,2023-10-22,Medium Cost ($1K-$3K),735
LOG84477,SO201653160,SF Express,TRACK772408,Delivered,3892.07,2022-10-12,High Cost ($3K-$6K),1070
LOG31137,SO200368203,FedEx,TRACK196553,Delayed,1927.62,2021-11-13,Medium Cost ($1K-$3K),735
LOG38572,SO201174196,SF Express,TRACK837191,Delayed,4298.12,2023-11-21,High Cost ($3K-$6K),1070
LOG20995,SO202035673,DHL,TRACK290044,Delayed,420.64,2024-02-19,Low Cost (<$1K),152
LOG22950,SO200854170,FedEx,TRACK809736,Delayed,2958.09,2020-03-04,Medium Cost ($1K-$3K),735
LOG60695,SO200973454,USPS,TRACK866406,Delivered,782.5,2024-07-04,Low Cost (<$1K),152
LOG32868,SO200829737,SF Express,TRACK955963,Delayed,3003.8,2020-06-26,High Cost ($3K-$6K),1070
LOG14378,SO201810182,SF Express,TRACK435811,Delayed,4710.15,2020-08-14,High Cost ($3K-$6K),1070
LOG21841,SO201316505,USPS,TRACK447128,In Transit,4529.85,2022-07-06,High Cost ($3K-$6K),1070
LOG80997,SO201511614,USPS,TRACK436570,Delivered,783.33,2024-09-20,Low Cost (<$1K),152
LOG10011,SO201220497,USPS,TRACK602876,In Transit,4758.09,2023-12-09,High Cost ($3K-$6K),1070
LOG22757,SO202232346,TNT,TRACK950041,Delayed,2756.4,2025-06-02,Medium Cost ($1K-$3K),735
LOG96181,SO201664775,FedEx,TRACK772854,Delivered,3607.29,2021-05-22,High Cost ($3K-$6K),1070
LOG67792,SO201164846,FedEx,TRACK974018,Delivered,4259.66,2020-01-28,High Cost ($3K-$6K),1070
LOG25207,SO201681085,USPS,TRACK342953,In Transit,2979.43,2024-01-14,Medium Cost ($1K-$3K),735
LOG17450,SO200380370,TNT,TRACK128153,In Transit,1710.32,2023-02-05,Medium Cost ($1K-$3K),735
LOG18346,SO201022557,DHL,TRACK826757,Delivered,4686.0,2022-11-18,High Cost ($3K-$6K),1070
LOG22160,SO201211964,FedEx,TRACK246527,Delivered,3305.82,2021-10-07,High Cost ($3K-$6K),1070
LOG63025,SO200043182,DHL,TRACK663767,Delivered,2876.02,2023-04-24,Medium Cost ($1K-$3K),735
LOG66737,SO201580854,FedEx,TRACK728612,Delivered,3498.1,2022-03-17,High Cost ($3K-$6K),1070
LOG61331,SO200021563,USPS,TRACK289751,Delivered,1695.46,2022-08-25,Medium Cost ($1K-$3K),735
LOG57855,SO202356704,FedEx,TRACK177603,Delayed,1709.84,2025-01-09,Medium Cost ($1K-$3K),735
LOG28325,SO201658086,UPS,TRACK352940,In Transit,1258.18,2025-07-08,Medium Cost ($1K-$3K),735
LOG51337,SO201924827,SF Express,TRACK339128,Delayed,1792.99,2025-01-08,Medium Cost ($1K-$3K),735
LOG99230,SO202464526,TNT,TRACK205997,In Transit,1427.62,2025-06-27,Medium Cost ($1K-$3K),735
LOG12586,SO201514297,TNT,TRACK192827,Delayed,2955.77,2025-11-23,Medium Cost ($1K-$3K),735
LOG62948,SO200198246,FedEx,TRACK441010,Delayed,3808.7,2022-01-26,High Cost ($3K-$6K),1070
LOG72477,SO201455643,FedEx,TRACK984355,In Transit,2097.89,2020-12-08,Medium Cost ($1K-$3K),735
LOG25271,SO201614773,DHL,TRACK253087,Delivered,319.26,2020-08-06,Low Cost (<$1K),152
LOG17170,SO201190678,FedEx,TRACK951728,In Transit,3660.79,2025-08-07,High Cost ($3K-$6K),1070
LOG99287,SO200437444,USPS,TRACK326043,Delivered,198.51,2023-01-19,Low Cost (<$1K),152
LOG20208,SO200864303,SF Express,TRACK804059,In Transit,4716.46,2022-08-08,High Cost ($3K-$6K),1070
LOG63029,SO201280081,SF Express,TRACK986151,Delivered,299.9,2022-01-12,Low Cost (<$1K),152
LOG51325,SO200115023,FedEx,TRACK595087,Delayed,2457.24,2021-12-04,Medium Cost ($1K-$3K),735
LOG59841,SO201382307,TNT,TRACK673784,In Transit,3972.43,2025-02-23,High Cost ($3K-$6K),1070
LOG87396,SO202562859,SF Express,TRACK459292,In Transit,180.57,2022-07-18,Low Cost (<$1K),152
LOG92514,SO202082398,TNT,TRACK646202,Delivered,4911.38,2024-08-05,High Cost ($3K-$6K),1070
LOG42053,SO202040840,UPS,TRACK896211,Delivered,3635.83,2023-11-06,High Cost ($3K-$6K),1070
LOG13793,SO200335069,UPS,TRACK777286,In Transit,2727.01,2025-09-11,Medium Cost ($1K-$3K),735
LOG53020,SO201593128,DHL,TRACK868281,Delivered,372.96,2021-07-19,Low Cost (<$1K),152
LOG70175,SO200685280,FedEx,TRACK184994,Delayed,1082.86,2025-11-20,Medium Cost ($1K-$3K),735
LOG40457,SO201216251,SF Express,TRACK837930,Delivered,452.74,2024-09-17,Low Cost (<$1K),152
LOG52272,SO202410851,FedEx,TRACK913662,Delayed,4394.29,2025-12-07,High Cost ($3K-$6K),1070
LOG93003,SO201646626,USPS,TRACK765823,In Transit,2724.19,2020-03-06,Medium Cost ($1K-$3K),735
LOG69999,SO200297985,DHL,TRACK181483,In Transit,2125.44,2020-12-10,Medium Cost ($1K-$3K),735
LOG87321,SO200178496,SF Express,TRACK692240,Delayed,4369.14,2022-12-24,High Cost ($3K-$6K),1070
LOG88236,SO201997724,USPS,TRACK304770,Delivered,1336.94,2020-12-07,Medium Cost ($1K-$3K),735
LOG37654,SO200315157,TNT,TRACK557133,Delivered,1126.45,2024-11-20,Medium Cost ($1K-$3K),735
LOG38543,SO201084680,DHL,TRACK735131,In Transit,4491.82,2024-10-12,High Cost ($3K-$6K),1070
LOG59523,SO201284082,FedEx,TRACK816409,In Transit,3337.76,2021-02-13,High Cost ($3K-$6K),1070
LOG51193,SO202041945,TNT,TRACK969539,Delayed,4460.39,2022-01-01,High Cost ($3K-$6K),1070
LOG83906,SO201994164,TNT,TRACK498975,Delivered,1914.71,2023-11-01,Medium Cost ($1K-$3K),735
LOG94069,SO202570798,UPS,TRACK736033,In Transit,4002.45,2020-09-22,High Cost ($3K-$6K),1070
LOG94547,SO200268474,TNT,TRACK905832,In Transit,571.72,2025-03-18,Low Cost (<$1K),152
LOG16681,SO201388490,TNT,TRACK409985,Delayed,2981.6,2021-11-26,Medium Cost ($1K-$3K),735
LOG71884,SO201473614,SF Express,TRACK812873,In Transit,1815.12,2022-10-04,Medium Cost ($1K-$3K),735
LOG72043,SO200731199,UPS,TRACK528563,In Transit,4039.42,2020-10-09,High Cost ($3K-$6K),1070
LOG50951,SO200827364,SF Express,TRACK348961,Delayed,3241.46,2023-04-24,High Cost ($3K-$6K),1070
LOG56306,SO200615996,USPS,TRACK207944,Delivered,2373.28,2024-04-06,Medium Cost ($1K-$3K),735
LOG54500,SO201893274,SF Express,TRACK513374,In Transit,2488.23,2021-05-19,Medium Cost ($1K-$3K),735
LOG64240,SO202367067,DHL,TRACK134851,Delayed,3249.1,2023-02-06,High Cost ($3K-$6K),1070
LOG94836,SO200783296,USPS,TRACK581421,Delayed,4521.88,2022-06-18,High Cost ($3K-$6K),1070
LOG21748,SO200932499,DHL,TRACK736364,Delivered,4597.09,2025-02-25,High Cost ($3K-$6K),1070
LOG49307,SO201586957,TNT,TRACK950108,Delivered,3947.34,2025-05-27,High Cost ($3K-$6K),1070
LOG32886,SO201174271,TNT,TRACK690473,In Transit,3483.24,2022-01-23,High Cost ($3K-$6K),1070
LOG26115,SO201287268,TNT,TRACK833054,Delivered,3144.04,2025-03-21,High Cost ($3K-$6K),1070
LOG72169,SO200212309,TNT,TRACK600917,In Transit,542.21,2020-10-20,Low Cost (<$1K),152
LOG95010,SO201236852,UPS,TRACK113237,Delivered,3186.32,2021-12-24,High Cost ($3K-$6K),1070
LOG93060,SO201993031,USPS,TRACK708608,Delivered,3630.74,2025-03-25,High Cost ($3K-$6K),1070
LOG83115,SO201577653,FedEx,TRACK205191,In Transit,876.17,2022-01-03,Low Cost (<$1K),152
LOG68560,SO201624438,USPS,TRACK519283,In Transit,4821.6,2023-01-03,High Cost ($3K-$6K),1070
LOG52083,SO201455553,SF Express,TRACK762715,Delivered,529.48,2022-04-15,Low Cost (<$1K),152
LOG43023,SO200181086,FedEx,TRACK326646,Delayed,3383.73,2020-12-09,High Cost ($3K-$6K),1070
LOG32232,SO202253212,USPS,TRACK606854,In Transit,2185.34,2020-05-14,Medium Cost ($1K-$3K),735
LOG50090,SO200098074,SF Express,TRACK156429,Delayed,2495.8,2023-12-14,Medium Cost ($1K-$3K),735
